Area,Age,value
Pello,59,52.0
Pello,60,54.0
Pello,61,69.0
Pello,62,62.0
Pello,63,64.0
Pello,64,67.0
Pello,65,68.0
Pello,66,72.0
Pello,67,77.0
Pello,68,61.0
Pello,69,94.0
Pello,70,76.0
Pello,71,70.0
Pello,72,65.0
Pello,73,78.0
Pello,74,75.0
Pello,75,68.0
Pello,76,70.0
Pello,77,66.0
Pello,78,57.0
Pello,79,62.0
Pello,80,37.0
Pello,81,30.0
Pello,82,29.0
Pello,83,32.0
Pello,84,35.0
Pello,85,26.0
Pello,86,26.0
Pello,87,20.0
Pello,88,30.0
Pello,89,15.0
Pello,90,16.0
Pello,91,18.0
Pello,92,16.0
Pello,93,4.0
Pello,94,8.0
Pello,95,3.0
Pello,96,4.0
Pello,97,1.0
Pello,98,1.0
Pello,99,0.0
Pello,100 -,0.0
Perho,Total,2547.0
Perho,0,25.0
Perho,1,33.0
Perho,2,20.0
Perho,3,36.0
Perho,4,34.0
Perho,5,27.0
Perho,6,33.0
Perho,7,36.0
Perho,8,42.0
Perho,9,47.0
Perho,10,44.0
Perho,11,48.0
Perho,12,47.0
Perho,13,50.0
Perho,14,55.0
Perho,15,48.0
Perho,16,54.0
Perho,17,34.0
Perho,18,41.0
Perho,19,37.0
Perho,20,27.0
Perho,21,27.0
Perho,22,22.0
Perho,23,21.0
Perho,24,19.0
Perho,25,19.0
Perho,26,24.0
Perho,27,17.0
Perho,28,18.0
Perho,29,20.0
Perho,30,20.0
Perho,31,26.0
Perho,32,22.0
Perho,33,19.0
Perho,34,15.0
Perho,35,22.0
Perho,36,22.0
Perho,37,23.0
Perho,38,23.0
Perho,39,31.0
Perho,40,29.0
Perho,41,34.0
Perho,42,42.0
Perho,43,25.0
Perho,44,24.0
Perho,45,29.0
Perho,46,30.0
Perho,47,27.0
Perho,48,24.0
Perho,49,28.0
Perho,50,19.0
Perho,51,19.0
Perho,52,13.0
Perho,53,25.0
Perho,54,15.0
Perho,55,20.0
Perho,56,17.0
Perho,57,26.0
Perho,58,16.0
Perho,59,27.0
Perho,60,32.0
Perho,61,29.0
Perho,62,35.0
Perho,63,25.0
Perho,64,26.0
Perho,65,28.0
Perho,66,38.0
Perho,67,36.0
Perho,68,32.0
Perho,69,36.0
Perho,70,31.0
Perho,71,33.0
Perho,72,35.0
Perho,73,34.0
Perho,74,32.0
Perho,75,38.0
Perho,76,42.0
Perho,77,40.0
Perho,78,22.0
Perho,79,29.0
Perho,80,17.0
Perho,81,24.0
Perho,82,13.0
Perho,83,14.0
Perho,84,23.0
Perho,85,11.0
Perho,86,9.0
Perho,87,11.0
Perho,88,9.0
Perho,89,8.0
Perho,90,9.0
Perho,91,9.0
Perho,92,3.0
Perho,93,6.0
Perho,94,4.0
Perho,95,3.0
Perho,96,1.0
Perho,97,1.0
Perho,98,0.0
Perho,99,0.0
Perho,100 -,2.0
Petäjävesi,Total,3511.0
Petäjävesi,0,21.0
Petäjävesi,1,25.0
Petäjävesi,2,33.0
Petäjävesi,3,21.0
Petäjävesi,4,32.0
Petäjävesi,5,27.0
Petäjävesi,6,35.0
Petäjävesi,7,30.0
Petäjävesi,8,38.0
Petäjävesi,9,37.0
Petäjävesi,10,37.0
Petäjävesi,11,54.0
Petäjävesi,12,52.0
Petäjävesi,13,43.0
Petäjävesi,14,47.0
Petäjävesi,15,51.0
Petäjävesi,16,69.0
Petäjävesi,17,52.0
Petäjävesi,18,50.0
Petäjävesi,19,35.0
Petäjävesi,20,22.0
Petäjävesi,21,23.0
Petäjävesi,22,10.0
Petäjävesi,23,13.0
Petäjävesi,24,12.0
Petäjävesi,25,17.0
Petäjävesi,26,10.0
Petäjävesi,27,25.0
Petäjävesi,28,31.0
Petäjävesi,29,33.0
Petäjävesi,30,26.0
Petäjävesi,31,26.0
Petäjävesi,32,26.0
Petäjävesi,33,39.0
Petäjävesi,34,36.0
Petäjävesi,35,38.0
Petäjävesi,36,34.0
Petäjävesi,37,55.0
Petäjävesi,38,27.0
Petäjävesi,39,45.0
Petäjävesi,40,54.0
Petäjävesi,41,49.0
Petäjävesi,42,46.0
Petäjävesi,43,54.0
Petäjävesi,44,55.0
Petäjävesi,45,51.0
Petäjävesi,46,46.0
Petäjävesi,47,51.0
Petäjävesi,48,50.0
Petäjävesi,49,49.0
Petäjävesi,50,45.0
Petäjävesi,51,34.0
Petäjävesi,52,35.0
Petäjävesi,53,39.0
Petäjävesi,54,37.0
Petäjävesi,55,52.0
Petäjävesi,56,51.0
Petäjävesi,57,51.0
Petäjävesi,58,47.0
Petäjävesi,59,63.0
Petäjävesi,60,55.0
Petäjävesi,61,52.0
Petäjävesi,62,52.0
Petäjävesi,63,50.0
Petäjävesi,64,58.0
Petäjävesi,65,45.0
Petäjävesi,66,48.0
Petäjävesi,67,50.0
Petäjävesi,68,50.0
Petäjävesi,69,44.0
Petäjävesi,70,46.0
Petäjävesi,71,53.0
Petäjävesi,72,39.0
Petäjävesi,73,42.0
Petäjävesi,74,54.0
Petäjävesi,75,38.0
Petäjävesi,76,49.0
Petäjävesi,77,50.0
Petäjävesi,78,58.0
Petäjävesi,79,43.0
Petäjävesi,80,34.0
Petäjävesi,81,26.0
Petäjävesi,82,25.0
Petäjävesi,83,25.0
Petäjävesi,84,21.0
Petäjävesi,85,12.0
Petäjävesi,86,15.0
Petäjävesi,87,17.0
Petäjävesi,88,19.0
Petäjävesi,89,8.0
Petäjävesi,90,10.0
Petäjävesi,91,4.0
Petäjävesi,92,12.0
Petäjävesi,93,4.0
Petäjävesi,94,0.0
Petäjävesi,95,2.0
Petäjävesi,96,2.0
Petäjävesi,97,1.0
Petäjävesi,98,1.0
Petäjävesi,99,1.0
Petäjävesi,100 -,0.0
Pieksämäki,Total,17124.0
Pieksämäki,0,96.0
Pieksämäki,1,104.0
Pieksämäki,2,95.0
Pieksämäki,3,106.0
Pieksämäki,4,103.0
Pieksämäki,5,91.0
Pieksämäki,6,127.0
Pieksämäki,7,126.0
Pieksämäki,8,127.0
Pieksämäki,9,137.0
Pieksämäki,10,164.0
Pieksämäki,11,155.0
Pieksämäki,12,161.0
Pieksämäki,13,155.0
Pieksämäki,14,190.0
Pieksämäki,15,144.0
Pieksämäki,16,154.0
Pieksämäki,17,177.0
Pieksämäki,18,155.0
Pieksämäki,19,155.0
Pieksämäki,20,111.0
Pieksämäki,21,115.0
Pieksämäki,22,92.0
Pieksämäki,23,123.0
Pieksämäki,24,124.0
Pieksämäki,25,127.0
Pieksämäki,26,142.0
Pieksämäki,27,131.0
Pieksämäki,28,130.0
Pieksämäki,29,133.0
Pieksämäki,30,142.0
Pieksämäki,31,146.0
Pieksämäki,32,138.0
Pieksämäki,33,161.0
Pieksämäki,34,192.0
Pieksämäki,35,204.0
Pieksämäki,36,199.0
Pieksämäki,37,194.0
Pieksämäki,38,210.0
Pieksämäki,39,179.0
Pieksämäki,40,200.0
Pieksämäki,41,221.0
Pieksämäki,42,205.0
Pieksämäki,43,167.0
Pieksämäki,44,174.0
Pieksämäki,45,177.0
Pieksämäki,46,166.0
Pieksämäki,47,168.0
Pieksämäki,48,170.0
Pieksämäki,49,186.0
Pieksämäki,50,192.0
Pieksämäki,51,180.0
Pieksämäki,52,159.0
Pieksämäki,53,160.0
Pieksämäki,54,170.0
Pieksämäki,55,186.0
Pieksämäki,56,203.0
Pieksämäki,57,216.0
Pieksämäki,58,231.0
Pieksämäki,59,241.0
Pieksämäki,60,299.0
Pieksämäki,61,304.0
Pieksämäki,62,270.0
Pieksämäki,63,281.0
Pieksämäki,64,316.0
Pieksämäki,65,314.0
Pieksämäki,66,296.0
Pieksämäki,67,312.0
Pieksämäki,68,339.0
Pieksämäki,69,334.0
Pieksämäki,70,351.0
Pieksämäki,71,329.0
Pieksämäki,72,326.0
Pieksämäki,73,287.0
Pieksämäki,74,303.0
Pieksämäki,75,285.0
Pieksämäki,76,257.0
Pieksämäki,77,263.0
Pieksämäki,78,278.0
Pieksämäki,79,247.0
Pieksämäki,80,225.0
Pieksämäki,81,163.0
Pieksämäki,82,167.0
Pieksämäki,83,113.0
Pieksämäki,84,173.0
Pieksämäki,85,100.0
Pieksämäki,86,123.0
Pieksämäki,87,121.0
Pieksämäki,88,93.0
Pieksämäki,89,68.0
Pieksämäki,90,71.0
Pieksämäki,91,70.0
Pieksämäki,92,38.0
Pieksämäki,93,39.0
Pieksämäki,94,29.0
Pieksämäki,95,21.0
Pieksämäki,96,15.0
Pieksämäki,97,7.0
Pieksämäki,98,4.0
Pieksämäki,99,2.0
Pieksämäki,100 -,4.0
Pielavesi,Total,3873.0
Pielavesi,0,19.0
Pielavesi,1,15.0
Pielavesi,2,15.0
Pielavesi,3,24.0
Pielavesi,4,18.0
Pielavesi,5,27.0
Pielavesi,6,26.0
Pielavesi,7,34.0
Pielavesi,8,31.0
Pielavesi,9,26.0
Pielavesi,10,34.0
Pielavesi,11,36.0
Pielavesi,12,31.0
Pielavesi,13,37.0
Pielavesi,14,46.0
Pielavesi,15,46.0
Pielavesi,16,47.0
Pielavesi,17,35.0
Pielavesi,18,45.0
Pielavesi,19,30.0
Pielavesi,20,34.0
Pielavesi,21,17.0
Pielavesi,22,24.0
Pielavesi,23,15.0
Pielavesi,24,16.0
Pielavesi,25,19.0
Pielavesi,26,13.0
Pielavesi,27,32.0
Pielavesi,28,23.0
Pielavesi,29,24.0
Pielavesi,30,24.0
Pielavesi,31,31.0
Pielavesi,32,32.0
Pielavesi,33,26.0
Pielavesi,34,28.0
Pielavesi,35,26.0
Pielavesi,36,27.0
Pielavesi,37,40.0
Pielavesi,38,31.0
Pielavesi,39,23.0
Pielavesi,40,47.0
Pielavesi,41,36.0
Pielavesi,42,36.0
Pielavesi,43,23.0
Pielavesi,44,42.0
Pielavesi,45,44.0
Pielavesi,46,47.0
Pielavesi,47,32.0
Pielavesi,48,36.0
Pielavesi,49,26.0
Pielavesi,50,33.0
Pielavesi,51,35.0
Pielavesi,52,25.0
Pielavesi,53,36.0
Pielavesi,54,38.0
Pielavesi,55,59.0
Pielavesi,56,43.0
Pielavesi,57,46.0
Pielavesi,58,60.0
Pielavesi,59,61.0
Pielavesi,60,69.0
Pielavesi,61,52.0
Pielavesi,62,59.0
Pielavesi,63,65.0
Pielavesi,64,78.0
Pielavesi,65,80.0
Pielavesi,66,70.0
Pielavesi,67,72.0
Pielavesi,68,77.0
Pielavesi,69,85.0
Pielavesi,70,96.0
Pielavesi,71,80.0
Pielavesi,72,80.0
Pielavesi,73,81.0
Pielavesi,74,72.0
Pielavesi,75,84.0
Pielavesi,76,96.0
Pielavesi,77,83.0
Pielavesi,78,68.0
Pielavesi,79,53.0
Pielavesi,80,66.0
Pielavesi,81,38.0
Pielavesi,82,37.0
Pielavesi,83,38.0
Pielavesi,84,51.0
Pielavesi,85,42.0
Pielavesi,86,25.0
Pielavesi,87,30.0
Pielavesi,88,24.0
Pielavesi,89,26.0
Pielavesi,90,18.0
Pielavesi,91,16.0
Pielavesi,92,7.0
Pielavesi,93,6.0
Pielavesi,94,3.0
Pielavesi,95,3.0
Pielavesi,96,5.0
Pielavesi,97,4.0
Pielavesi,98,1.0
Pielavesi,99,1.0
Pielavesi,100 -,0.0
Jakobstad,Total,19657.0
Jakobstad,0,178.0
Jakobstad,1,161.0
Jakobstad,2,175.0
Jakobstad,3,160.0
Jakobstad,4,177.0
Jakobstad,5,180.0
Jakobstad,6,172.0
Jakobstad,7,191.0
Jakobstad,8,199.0
Jakobstad,9,199.0
Jakobstad,10,176.0
Jakobstad,11,205.0
Jakobstad,12,217.0
Jakobstad,13,206.0
Jakobstad,14,228.0
Jakobstad,15,254.0
Jakobstad,16,241.0
Jakobstad,17,237.0
Jakobstad,18,239.0
Jakobstad,19,250.0
Jakobstad,20,176.0
Jakobstad,21,169.0
Jakobstad,22,188.0
Jakobstad,23,167.0
Jakobstad,24,189.0
Jakobstad,25,176.0
Jakobstad,26,225.0
Jakobstad,27,225.0
Jakobstad,28,228.0
Jakobstad,29,260.0
Jakobstad,30,238.0
Jakobstad,31,251.0
Jakobstad,32,243.0
Jakobstad,33,231.0
Jakobstad,34,253.0
Jakobstad,35,270.0
Jakobstad,36,263.0
Jakobstad,37,275.0
Jakobstad,38,221.0
Jakobstad,39,221.0
Jakobstad,40,267.0
Jakobstad,41,237.0
Jakobstad,42,234.0
Jakobstad,43,224.0
Jakobstad,44,234.0
Jakobstad,45,250.0
Jakobstad,46,241.0
Jakobstad,47,248.0
Jakobstad,48,248.0
Jakobstad,49,238.0
Jakobstad,50,223.0
Jakobstad,51,228.0
Jakobstad,52,205.0
Jakobstad,53,231.0
Jakobstad,54,265.0
Jakobstad,55,245.0
Jakobstad,56,287.0
Jakobstad,57,257.0
Jakobstad,58,233.0
Jakobstad,59,249.0
Jakobstad,60,257.0
Jakobstad,61,241.0
Jakobstad,62,258.0
Jakobstad,63,227.0
Jakobstad,64,225.0
Jakobstad,65,239.0
Jakobstad,66,212.0
Jakobstad,67,207.0
Jakobstad,68,214.0
Jakobstad,69,238.0
Jakobstad,70,231.0
Jakobstad,71,213.0
Jakobstad,72,213.0
Jakobstad,73,235.0
Jakobstad,74,236.0
Jakobstad,75,229.0
Jakobstad,76,261.0
Jakobstad,77,267.0
Jakobstad,78,229.0
Jakobstad,79,235.0
Jakobstad,80,213.0
Jakobstad,81,165.0
Jakobstad,82,140.0
Jakobstad,83,137.0
Jakobstad,84,170.0
Jakobstad,85,107.0
Jakobstad,86,128.0
Jakobstad,87,115.0
Jakobstad,88,93.0
Jakobstad,89,82.0
Jakobstad,90,77.0
Jakobstad,91,46.0
Jakobstad,92,44.0
Jakobstad,93,29.0
Jakobstad,94,20.0
Jakobstad,95,21.0
Jakobstad,96,22.0
Jakobstad,97,10.0
Jakobstad,98,7.0
Jakobstad,99,3.0
Jakobstad,100 -,3.0
Pihtipudas,Total,3676.0
Pihtipudas,0,18.0
Pihtipudas,1,26.0
Pihtipudas,2,29.0
Pihtipudas,3,23.0
Pihtipudas,4,19.0
Pihtipudas,5,22.0
Pihtipudas,6,28.0
Pihtipudas,7,29.0
Pihtipudas,8,32.0
Pihtipudas,9,30.0
Pihtipudas,10,25.0
Pihtipudas,11,49.0
Pihtipudas,12,33.0
Pihtipudas,13,46.0
Pihtipudas,14,37.0
Pihtipudas,15,49.0
Pihtipudas,16,49.0
Pihtipudas,17,43.0
Pihtipudas,18,47.0
Pihtipudas,19,49.0
Pihtipudas,20,24.0
Pihtipudas,21,28.0
Pihtipudas,22,31.0
Pihtipudas,23,15.0
Pihtipudas,24,25.0
Pihtipudas,25,21.0
Pihtipudas,26,24.0
Pihtipudas,27,20.0
Pihtipudas,28,18.0
Pihtipudas,29,30.0
Pihtipudas,30,25.0
Pihtipudas,31,29.0
Pihtipudas,32,25.0
Pihtipudas,33,27.0
Pihtipudas,34,37.0
Pihtipudas,35,28.0
Pihtipudas,36,25.0
Pihtipudas,37,31.0
Pihtipudas,38,31.0
Pihtipudas,39,27.0
Pihtipudas,40,34.0
Pihtipudas,41,44.0
Pihtipudas,42,38.0
Pihtipudas,43,39.0
Pihtipudas,44,33.0
Pihtipudas,45,47.0
Pihtipudas,46,34.0
Pihtipudas,47,48.0
Pihtipudas,48,33.0
Pihtipudas,49,43.0
Pihtipudas,50,31.0
Pihtipudas,51,48.0
Pihtipudas,52,46.0
Pihtipudas,53,40.0
Pihtipudas,54,25.0
Pihtipudas,55,52.0
Pihtipudas,56,41.0
Pihtipudas,57,58.0
Pihtipudas,58,56.0
Pihtipudas,59,65.0
Pihtipudas,60,52.0
Pihtipudas,61,62.0
Pihtipudas,62,49.0
Pihtipudas,63,56.0
Pihtipudas,64,67.0
Pihtipudas,65,64.0
Pihtipudas,66,65.0
Pihtipudas,67,80.0
Pihtipudas,68,69.0
Pihtipudas,69,59.0
Pihtipudas,70,76.0
Pihtipudas,71,66.0
Pihtipudas,72,56.0
Pihtipudas,73,53.0
Pihtipudas,74,56.0
Pihtipudas,75,62.0
Pihtipudas,76,63.0
Pihtipudas,77,63.0
Pihtipudas,78,45.0
Pihtipudas,79,36.0
Pihtipudas,80,50.0
Pihtipudas,81,36.0
Pihtipudas,82,42.0
Pihtipudas,83,21.0
Pihtipudas,84,48.0
Pihtipudas,85,27.0
Pihtipudas,86,33.0
Pihtipudas,87,27.0
Pihtipudas,88,28.0
Pihtipudas,89,19.0
Pihtipudas,90,22.0
Pihtipudas,91,11.0
Pihtipudas,92,17.0
Pihtipudas,93,10.0
Pihtipudas,94,6.0
Pihtipudas,95,7.0
Pihtipudas,96,4.0
Pihtipudas,97,5.0
Pihtipudas,98,1.0
Pihtipudas,99,3.0
Pihtipudas,100 -,1.0
Pirkkala,Total,21373.0
Pirkkala,0,216.0
Pirkkala,1,208.0
Pirkkala,2,200.0
Pirkkala,3,213.0
Pirkkala,4,247.0
Pirkkala,5,205.0
Pirkkala,6,233.0
Pirkkala,7,219.0
Pirkkala,8,261.0
Pirkkala,9,283.0
Pirkkala,10,283.0
Pirkkala,11,315.0
Pirkkala,12,294.0
Pirkkala,13,320.0
Pirkkala,14,326.0
Pirkkala,15,288.0
Pirkkala,16,322.0
Pirkkala,17,285.0
Pirkkala,18,290.0
Pirkkala,19,267.0
Pirkkala,20,219.0
Pirkkala,21,187.0
Pirkkala,22,160.0
Pirkkala,23,175.0
Pirkkala,24,172.0
Pirkkala,25,174.0
Pirkkala,26,213.0
Pirkkala,27,226.0
Pirkkala,28,240.0
Pirkkala,29,242.0
Pirkkala,30,259.0
Pirkkala,31,271.0
Pirkkala,32,314.0
Pirkkala,33,305.0
Pirkkala,34,334.0
Pirkkala,35,291.0
Pirkkala,36,322.0
Pirkkala,37,330.0
Pirkkala,38,312.0
Pirkkala,39,271.0
Pirkkala,40,315.0
Pirkkala,41,313.0
Pirkkala,42,326.0
Pirkkala,43,346.0
Pirkkala,44,344.0
Pirkkala,45,283.0
Pirkkala,46,322.0
Pirkkala,47,343.0
Pirkkala,48,338.0
Pirkkala,49,278.0
Pirkkala,50,297.0
Pirkkala,51,307.0
Pirkkala,52,269.0
Pirkkala,53,269.0
Pirkkala,54,244.0
Pirkkala,55,257.0
Pirkkala,56,252.0
Pirkkala,57,256.0
Pirkkala,58,259.0
Pirkkala,59,257.0
Pirkkala,60,240.0
Pirkkala,61,256.0
Pirkkala,62,229.0
Pirkkala,63,251.0
Pirkkala,64,227.0
Pirkkala,65,222.0
Pirkkala,66,204.0
Pirkkala,67,193.0
Pirkkala,68,188.0
Pirkkala,69,197.0
Pirkkala,70,199.0
Pirkkala,71,177.0
Pirkkala,72,164.0
Pirkkala,73,187.0
Pirkkala,74,184.0
Pirkkala,75,204.0
Pirkkala,76,202.0
Pirkkala,77,216.0
Pirkkala,78,178.0
Pirkkala,79,185.0
Pirkkala,80,188.0
Pirkkala,81,150.0
Pirkkala,82,111.0
Pirkkala,83,87.0
Pirkkala,84,128.0
Pirkkala,85,82.0
Pirkkala,86,61.0
Pirkkala,87,59.0
Pirkkala,88,55.0
Pirkkala,89,43.0
Pirkkala,90,37.0
Pirkkala,91,26.0
Pirkkala,92,23.0
Pirkkala,93,20.0
Pirkkala,94,12.0
Pirkkala,95,4.0
Pirkkala,96,7.0
Pirkkala,97,2.0
Pirkkala,98,2.0
Pirkkala,99,2.0
Pirkkala,100 -,4.0
Polvijärvi,Total,3942.0
Polvijärvi,0,26.0
Polvijärvi,1,19.0
Polvijärvi,2,27.0
Polvijärvi,3,22.0
Polvijärvi,4,27.0
Polvijärvi,5,37.0
Polvijärvi,6,26.0
Polvijärvi,7,35.0
Polvijärvi,8,38.0
Polvijärvi,9,50.0
Polvijärvi,10,34.0
Polvijärvi,11,38.0
Polvijärvi,12,34.0
Polvijärvi,13,35.0
Polvijärvi,14,45.0
Polvijärvi,15,46.0
Polvijärvi,16,38.0
Polvijärvi,17,32.0
Polvijärvi,18,39.0
Polvijärvi,19,24.0
Polvijärvi,20,15.0
Polvijärvi,21,16.0
Polvijärvi,22,16.0
Polvijärvi,23,13.0
Polvijärvi,24,19.0
Polvijärvi,25,15.0
Polvijärvi,26,24.0
Polvijärvi,27,16.0
Polvijärvi,28,18.0
Polvijärvi,29,31.0
Polvijärvi,30,21.0
Polvijärvi,31,29.0
Polvijärvi,32,26.0
Polvijärvi,33,29.0
Polvijärvi,34,44.0
Polvijärvi,35,53.0
Polvijärvi,36,36.0
Polvijärvi,37,43.0
Polvijärvi,38,50.0
Polvijärvi,39,31.0
Polvijärvi,40,44.0
Polvijärvi,41,40.0
Polvijärvi,42,42.0
Polvijärvi,43,38.0
Polvijärvi,44,40.0
Polvijärvi,45,50.0
Polvijärvi,46,49.0
Polvijärvi,47,30.0
Polvijärvi,48,43.0
Polvijärvi,49,38.0
Polvijärvi,50,42.0
Polvijärvi,51,37.0
Polvijärvi,52,47.0
Polvijärvi,53,46.0
Polvijärvi,54,47.0
Polvijärvi,55,44.0
Polvijärvi,56,38.0
Polvijärvi,57,49.0
Polvijärvi,58,57.0
Polvijärvi,59,52.0
Polvijärvi,60,65.0
Polvijärvi,61,49.0
Polvijärvi,62,64.0
Polvijärvi,63,78.0
Polvijärvi,64,80.0
Polvijärvi,65,66.0
Polvijärvi,66,82.0
Polvijärvi,67,70.0
Polvijärvi,68,84.0
Polvijärvi,69,78.0
Polvijärvi,70,73.0
Polvijärvi,71,95.0
Polvijärvi,72,68.0
Polvijärvi,73,92.0
Polvijärvi,74,89.0
Polvijärvi,75,63.0
Polvijärvi,76,83.0
Polvijärvi,77,65.0
Polvijärvi,78,71.0
Polvijärvi,79,60.0
Polvijärvi,80,45.0
Polvijärvi,81,30.0
Polvijärvi,82,39.0
Polvijärvi,83,25.0
Polvijärvi,84,44.0
Polvijärvi,85,26.0
Polvijärvi,86,36.0
Polvijärvi,87,29.0
Polvijärvi,88,18.0
Polvijärvi,89,19.0
Polvijärvi,90,18.0
Polvijärvi,91,14.0
Polvijärvi,92,8.0
Polvijärvi,93,10.0
Polvijärvi,94,7.0
Polvijärvi,95,3.0
Polvijärvi,96,2.0
Polvijärvi,97,3.0
Polvijärvi,98,1.0
Polvijärvi,99,0.0
Polvijärvi,100 -,0.0
Pomarkku,Total,1893.0
Pomarkku,0,15.0
Pomarkku,1,17.0
Pomarkku,2,15.0
Pomarkku,3,17.0
Pomarkku,4,14.0
Pomarkku,5,10.0
Pomarkku,6,13.0
Pomarkku,7,17.0
Pomarkku,8,9.0
Pomarkku,9,17.0
Pomarkku,10,25.0
Pomarkku,11,22.0
Pomarkku,12,20.0
Pomarkku,13,18.0
Pomarkku,14,19.0
Pomarkku,15,14.0
Pomarkku,16,21.0
Pomarkku,17,23.0
Pomarkku,18,19.0
Pomarkku,19,20.0
Pomarkku,20,14.0
Pomarkku,21,12.0
Pomarkku,22,11.0
Pomarkku,23,16.0
Pomarkku,24,13.0
Pomarkku,25,20.0
Pomarkku,26,13.0
Pomarkku,27,5.0
Pomarkku,28,12.0
Pomarkku,29,14.0
Pomarkku,30,13.0
Pomarkku,31,10.0
Pomarkku,32,15.0
Pomarkku,33,9.0
Pomarkku,34,10.0
Pomarkku,35,20.0
Pomarkku,36,21.0
Pomarkku,37,16.0
Pomarkku,38,12.0
Pomarkku,39,19.0
Pomarkku,40,17.0
Pomarkku,41,27.0
Pomarkku,42,24.0
Pomarkku,43,25.0
Pomarkku,44,21.0
Pomarkku,45,13.0
Pomarkku,46,28.0
Pomarkku,47,27.0
Pomarkku,48,26.0
Pomarkku,49,22.0
Pomarkku,50,18.0
Pomarkku,51,14.0
Pomarkku,52,21.0
Pomarkku,53,20.0
Pomarkku,54,24.0
Pomarkku,55,27.0
Pomarkku,56,28.0
Pomarkku,57,20.0
Pomarkku,58,29.0
Pomarkku,59,31.0
Pomarkku,60,23.0
Pomarkku,61,24.0
Pomarkku,62,26.0
Pomarkku,63,27.0
Pomarkku,64,30.0
Pomarkku,65,44.0
Pomarkku,66,33.0
Pomarkku,67,30.0
Pomarkku,68,40.0
Pomarkku,69,36.0
Pomarkku,70,31.0
Pomarkku,71,32.0
Pomarkku,72,36.0
Pomarkku,73,26.0
Pomarkku,74,32.0
Pomarkku,75,33.0
Pomarkku,76,32.0
Pomarkku,77,29.0
Pomarkku,78,32.0
Pomarkku,79,27.0
Pomarkku,80,27.0
Pomarkku,81,22.0
Pomarkku,82,19.0
Pomarkku,83,10.0
Pomarkku,84,15.0
Pomarkku,85,13.0
Pomarkku,86,16.0
Pomarkku,87,15.0
Pomarkku,88,13.0
Pomarkku,89,4.0
Pomarkku,90,8.0
Pomarkku,91,4.0
Pomarkku,92,8.0
Pomarkku,93,2.0
Pomarkku,94,8.0
Pomarkku,95,3.0
Pomarkku,96,0.0
Pomarkku,97,0.0
Pomarkku,98,1.0
Pomarkku,99,0.0
Pomarkku,100 -,0.0
Pori,Total,83010.0
Pori,0,596.0
Pori,1,591.0
Pori,2,611.0
Pori,3,597.0
Pori,4,681.0
Pori,5,628.0
Pori,6,623.0
Pori,7,681.0
Pori,8,734.0
Pori,9,750.0
Pori,10,831.0
Pori,11,825.0
Pori,12,881.0
Pori,13,854.0
Pori,14,879.0
Pori,15,918.0
Pori,16,859.0
Pori,17,866.0
Pori,18,911.0
Pori,19,1014.0
Pori,20,991.0
Pori,21,954.0
Pori,22,995.0
Pori,23,907.0
Pori,24,894.0
Pori,25,868.0
Pori,26,935.0
Pori,27,906.0
Pori,28,954.0
Pori,29,978.0
Pori,30,1007.0
Pori,31,1093.0
Pori,32,995.0
Pori,33,1037.0
Pori,34,992.0
Pori,35,1132.0
Pori,36,954.0
Pori,37,1043.0
Pori,38,1054.0
Pori,39,986.0
Pori,40,991.0
Pori,41,1048.0
Pori,42,1075.0
Pori,43,1109.0
Pori,44,998.0
Pori,45,954.0
Pori,46,943.0
Pori,47,990.0
Pori,48,894.0
Pori,49,987.0
Pori,50,966.0
Pori,51,869.0
Pori,52,840.0
Pori,53,840.0
Pori,54,954.0
Pori,55,988.0
Pori,56,987.0
Pori,57,1124.0
Pori,58,1108.0
Pori,59,1104.0
Pori,60,1094.0
Pori,61,1156.0
Pori,62,1101.0
Pori,63,1165.0
Pori,64,1039.0
Pori,65,1035.0
Pori,66,1042.0
Pori,67,1042.0
Pori,68,1109.0
Pori,69,1118.0
Pori,70,1085.0
Pori,71,1083.0
Pori,72,1096.0
Pori,73,1108.0
Pori,74,1039.0
Pori,75,1113.0
Pori,76,1090.0
Pori,77,1122.0
Pori,78,1111.0
Pori,79,998.0
Pori,80,844.0
Pori,81,721.0
Pori,82,655.0
Pori,83,495.0
Pori,84,628.0
Pori,85,462.0
Pori,86,485.0
Pori,87,404.0
Pori,88,357.0
Pori,89,325.0
Pori,90,281.0
Pori,91,203.0
Pori,92,161.0
Pori,93,134.0
Pori,94,99.0
Pori,95,86.0
Pori,96,50.0
Pori,97,34.0
Pori,98,21.0
Pori,99,21.0
Pori,100 -,24.0
Pornainen,Total,4919.0
Pornainen,0,40.0
Pornainen,1,34.0
Pornainen,2,50.0
Pornainen,3,43.0
Pornainen,4,57.0
Pornainen,5,49.0
Pornainen,6,53.0
Pornainen,7,39.0
Pornainen,8,65.0
Pornainen,9,53.0
Pornainen,10,60.0
Pornainen,11,66.0
Pornainen,12,69.0
Pornainen,13,66.0
Pornainen,14,70.0
Pornainen,15,64.0
Pornainen,16,81.0
Pornainen,17,75.0
Pornainen,18,69.0
Pornainen,19,59.0
Pornainen,20,37.0
Pornainen,21,42.0
Pornainen,22,38.0
Pornainen,23,32.0
Pornainen,24,26.0
Pornainen,25,36.0
Pornainen,26,39.0
Pornainen,27,31.0
Pornainen,28,38.0
Pornainen,29,25.0
Pornainen,30,53.0
Pornainen,31,60.0
Pornainen,32,68.0
Pornainen,33,48.0
Pornainen,34,65.0
